fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
1213754,2024-08-16 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,111,Le Havre,1,False,85,Paris Saint Germain,4,True,A,Stade Océane,W. Delajod
1213747,2024-08-17 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,106,Stade Brestois 29,1,False,81,Marseille,5,True,A,Stade Francis-Le Blé,B. Bastien
1213752,2024-08-17 17:00:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,93,Reims,0,False,79,Lille,2,True,A,Stade Auguste-Delaune,E. Wattellier
1213751,2024-08-17 19:00:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,91,Monaco,1,True,1063,Saint Etienne,0,False,H,Stade Louis-II,C. Turpin
1213753,2024-08-18 13:00:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,108,Auxerre,2,True,84,Nice,1,False,H,Stade de l'Abbé Deschamps,R. Lissorgue
1213750,2024-08-18 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,77,Angers,0,False,116,Lens,1,True,A,Stade Raymond Kopa,T. Léonard
1213748,2024-08-18 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,82,Montpellier,1,,95,Strasbourg,1,,D,Stade de la Mosson-Mondial 98,M. Vernice
1213749,2024-08-18 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,96,Toulouse,0,,83,Nantes,0,,D,Stadium de Toulouse,J. Stinat
1213755,2024-08-18 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 1,FT,94,Rennes,3,True,80,Lyon,0,False,H,Roazhon Park,B. Millot
1213756,2024-08-23 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,85,Paris Saint Germain,6,True,82,Montpellier,0,False,H,Parc des Princes,M. Bollengier
1213763,2024-08-24 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,80,Lyon,0,False,91,Monaco,2,True,A,Groupama Stadium,S. Frappart
1213760,2024-08-24 17:00:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,79,Lille,2,True,77,Angers,0,False,H,Decathlon Arena - Stade Pierre-Mauroy,A. Kherradji
1213759,2024-08-24 19:00:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,1063,Saint Etienne,0,False,111,Le Havre,2,True,A,Stade Geoffroy-Guichard,F. Batta
1213762,2024-08-25 13:00:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,116,Lens,2,True,106,Stade Brestois 29,0,False,H,Stade Bollaert-Delelis,J. Pignard
1213758,2024-08-25 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,83,Nantes,2,True,108,Auxerre,0,False,H,Stade de la Beaujoire - Louis Fonteneau,G. Angoula
1213761,2024-08-25 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,84,Nice,1,,96,Toulouse,1,,D,Allianz Riviera,B. Dechepy
1213757,2024-08-25 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,95,Strasbourg,3,True,94,Rennes,1,False,H,Stade de la Meinau,E. Wattellier
1213764,2024-08-25 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 2,FT,81,Marseille,2,,93,Reims,2,,D,Orange Vélodrome,H. Ben El Hadj
1213766,2024-08-30 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,80,Lyon,4,True,95,Strasbourg,3,False,H,Groupama Stadium,T. Léonard
1213767,2024-08-31 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,106,Stade Brestois 29,4,True,1063,Saint Etienne,0,False,H,Stade Francis-Le Blé,G. Angoula
1213768,2024-08-31 17:00:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,82,Montpellier,1,False,83,Nantes,3,True,A,Stade de la Mosson-Mondial 98,B. Millot
1213773,2024-08-31 19:00:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,96,Toulouse,1,False,81,Marseille,3,True,A,Stadium de Toulouse,S. Frappart
1213770,2024-09-01 13:00:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,91,Monaco,1,,116,Lens,1,,D,Stade Louis-II,W. Delajod
1213769,2024-09-01 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,77,Angers,1,False,84,Nice,4,True,A,Stade Raymond Kopa,J. Stinat
1213772,2024-09-01 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,93,Reims,2,True,94,Rennes,1,False,H,Stade Auguste-Delaune,M. Vernice
1213771,2024-09-01 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,111,Le Havre,3,True,108,Auxerre,1,False,H,Stade Océane,M. Bollengier
1213765,2024-09-01 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 3,FT,79,Lille,1,False,85,Paris Saint Germain,3,True,A,Decathlon Arena - Stade Pierre-Mauroy,B. Bastien
1213780,2024-09-13 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,1063,Saint Etienne,1,True,79,Lille,0,False,H,Stade Geoffroy-Guichard,F. Letexier
1213781,2024-09-14 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,81,Marseille,2,True,84,Nice,0,False,H,Orange Vélodrome,B. Millot
1213774,2024-09-14 17:00:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,108,Auxerre,0,False,91,Monaco,3,True,A,Stade de l'Abbé Deschamps,A. Kherradji
1213782,2024-09-14 19:00:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,85,Paris Saint Germain,3,True,106,Stade Brestois 29,1,False,H,Parc des Princes,C. Turpin
1213775,2024-09-15 13:00:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,94,Rennes,3,True,82,Montpellier,0,False,H,Roazhon Park,J. Pignard
1213777,2024-09-15 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,83,Nantes,1,False,93,Reims,2,True,A,Stade de la Beaujoire - Louis Fonteneau,W. Delajod
1213779,2024-09-15 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,95,Strasbourg,1,,77,Angers,1,,D,Stade de la Meinau,H. Ben El Hadj
1213778,2024-09-15 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,96,Toulouse,2,True,111,Le Havre,0,False,H,Stadium de Toulouse,E. Wattellier
1213776,2024-09-15 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 4,FT,116,Lens,0,,80,Lyon,0,,D,Stade Bollaert-Delelis,B. Dechepy
1213784,2024-09-20 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,84,Nice,8,True,1063,Saint Etienne,0,False,H,Allianz Riviera,T. Léonard
1213789,2024-09-21 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,79,Lille,3,,95,Strasbourg,3,,D,Decathlon Arena - Stade Pierre-Mauroy,J. Brisard
1213790,2024-09-21 17:00:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,94,Rennes,1,,116,Lens,1,,D,Roazhon Park,J. Stinat
1213785,2024-09-21 19:00:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,93,Reims,1,,85,Paris Saint Germain,1,,D,Stade Auguste-Delaune,J. Pignard
1213791,2024-09-22 13:00:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,91,Monaco,3,True,111,Le Havre,1,False,H,Stade Louis-II,S. Frappart
1213787,2024-09-22 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,77,Angers,1,,83,Nantes,1,,D,Stade Raymond Kopa,M. Vernice
1213788,2024-09-22 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,82,Montpellier,3,True,108,Auxerre,2,False,H,Stade de la Mosson-Mondial 98,H. Ben El Hadj
1213786,2024-09-22 15:00:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,106,Stade Brestois 29,2,True,96,Toulouse,0,False,H,Stade Francis-Le Blé,F. Batta
1213783,2024-09-22 18:45:00+00:00,2024,61,Ligue 1,Regular Season - 5,FT,80,Lyon,2,False,81,Marseille,3,True,A,Groupama Stadium,B. Bastien
1213794,2024-09-27 17:00:00+00:00,2024,61,Ligue 1,Regular Season - 6,FT,108,Auxerre,3,True,106,Stade Brestois 29,0,False,H,Stade de l'Abbé Deschamps,J. Stinat
