league_id,league_name,season,team_id,team_name,rank,points,goal_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
88,Eredivisie,2022,209,Feyenoord,1,82,51,Eredivisie,LWWWW,same,Promotion - Champions League (Group Stage: ),34,25,7,2,81,30,17,12,4,1,37,10,17,13,3,1,44,20
88,Eredivisie,2022,197,PSV Eindhoven,2,75,49,Eredivisie,WDWWW,same,Promotion - Champions League (Qualification: ),34,23,6,5,89,40,17,14,2,1,54,14,17,9,4,4,35,26
88,Eredivisie,2022,194,Ajax,3,69,48,Eredivisie,LWWDL,same,Promotion - Europa League (Qualification: ),34,20,9,5,86,38,17,10,5,2,47,14,17,10,4,3,39,24
88,Eredivisie,2022,201,AZ Alkmaar,4,67,33,Eredivisie,LWWDW,same,Promotion - Europa Conference League (Qualification: ),34,20,7,7,68,35,17,9,5,3,36,20,17,11,2,4,32,15
88,Eredivisie,2022,415,Twente,5,64,39,Eredivisie,WWWWD,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,18,10,6,66,27,17,13,4,0,46,11,17,5,6,6,20,16
88,Eredivisie,2022,426,Sparta Rotterdam,6,59,23,Eredivisie,WWLLD,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,17,8,9,60,37,17,10,2,5,32,18,17,7,6,4,28,19
88,Eredivisie,2022,207,Utrecht,7,54,5,Eredivisie,WLWWL,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,15,9,10,55,50,17,8,5,4,20,15,17,7,4,6,35,35
88,Eredivisie,2022,210,Heerenveen,8,46,-6,Eredivisie,WDDWL,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,12,10,12,44,50,17,6,3,8,21,26,17,6,7,4,23,24
88,Eredivisie,2022,417,Waalwijk,9,41,-14,Eredivisie,LLLWL,same,,34,11,8,15,50,64,17,9,3,5,34,26,17,2,5,10,16,38
88,Eredivisie,2022,200,Vitesse,10,40,-5,Eredivisie,WWWLD,same,,34,10,10,14,45,50,17,5,6,6,24,25,17,5,4,8,21,25
88,Eredivisie,2022,410,GO Ahead Eagles,11,40,-10,Eredivisie,LWLDW,same,,34,10,10,14,46,56,17,7,6,4,28,23,17,3,4,10,18,33
88,Eredivisie,2022,413,NEC Nijmegen,12,39,-3,Eredivisie,DLLLW,same,,34,8,15,11,42,45,17,3,9,5,28,28,17,5,6,6,14,17
88,Eredivisie,2022,205,Fortuna Sittard,13,36,-23,Eredivisie,DLLWL,same,,34,10,6,18,39,62,17,5,4,8,21,28,17,5,2,10,18,34
88,Eredivisie,2022,416,FC Volendam,14,36,-29,Eredivisie,WLWLW,same,,34,10,6,18,42,71,17,9,1,7,29,32,17,1,5,11,13,39
88,Eredivisie,2022,196,Excelsior,15,32,-39,Eredivisie,LWDLD,same,,34,9,5,20,32,71,17,8,2,7,22,26,17,1,3,13,10,45
88,Eredivisie,2022,208,Emmen,16,28,-32,Eredivisie,LLLLW,same,Eredivisie (Relegation),34,6,10,18,33,65,17,3,9,5,16,23,17,3,1,13,17,42
88,Eredivisie,2022,420,Cambuur,17,19,-43,Eredivisie,WLLLL,same,Relegation - Eerste Divisie,34,5,4,25,26,69,17,3,0,14,14,33,17,2,4,11,12,36
88,Eredivisie,2022,202,Groningen,18,18,-44,Eredivisie,LLLDL,same,Relegation - Eerste Divisie,34,4,6,24,31,75,17,3,3,11,20,34,17,1,3,13,11,41
