fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
731587,2021-08-21 16:30:00+00:00,2021,135,Serie A,Regular Season - 1,FT,504,Verona,2,False,488,Sassuolo,3,True,A,Stadio Marc'Antonio Bentegodi,M. Volpi
731588,2021-08-21 16:30:00+00:00,2021,135,Serie A,Regular Season - 1,FT,505,Inter,4,True,495,Genoa,0,False,H,Stadio Giuseppe Meazza,V. Marini
731592,2021-08-21 18:45:00+00:00,2021,135,Serie A,Regular Season - 1,FT,503,Torino,1,False,499,Atalanta,2,True,A,Stadio Olimpico Grande Torino,D. Chiffi
731586,2021-08-21 18:45:00+00:00,2021,135,Serie A,Regular Season - 1,FT,511,Empoli,1,False,487,Lazio,3,True,A,Stadio Carlo Castellani,S. Sozza
731593,2021-08-22 16:30:00+00:00,2021,135,Serie A,Regular Season - 1,FT,494,Udinese,2,,496,Juventus,2,,D,Dacia Arena,I. Pezzuto
731584,2021-08-22 16:30:00+00:00,2021,135,Serie A,Regular Season - 1,FT,500,Bologna,3,True,514,Salernitana,2,False,H,Stadio Renato Dall'Ara,A. Rapuano
731589,2021-08-22 18:45:00+00:00,2021,135,Serie A,Regular Season - 1,FT,492,Napoli,2,True,517,Venezia,0,False,H,Stadio Diego Armando Maradona,G. Aureliano
731590,2021-08-22 18:45:00+00:00,2021,135,Serie A,Regular Season - 1,FT,497,AS Roma,3,True,502,Fiorentina,1,False,H,Stadio Olimpico,L. Pairetto
731585,2021-08-23 16:30:00+00:00,2021,135,Serie A,Regular Season - 1,FT,490,Cagliari,2,,515,Spezia,2,,D,Unipol Domus,F. Fourneau
731591,2021-08-23 18:45:00+00:00,2021,135,Serie A,Regular Season - 1,FT,498,Sampdoria,0,False,489,AC Milan,1,True,A,Stadio Comunale Luigi Ferraris,M. Guida
731603,2021-08-27 16:30:00+00:00,2021,135,Serie A,Regular Season - 2,FT,494,Udinese,3,True,517,Venezia,0,False,H,Dacia Arena,L. Marinelli
731597,2021-08-27 18:45:00+00:00,2021,135,Serie A,Regular Season - 2,FT,504,Verona,1,False,505,Inter,3,True,A,Stadio Marc'Antonio Bentegodi,G. Manganiello
731599,2021-08-28 16:30:00+00:00,2021,135,Serie A,Regular Season - 2,FT,487,Lazio,6,True,515,Spezia,1,False,H,Stadio Olimpico,F. Dionisi
731594,2021-08-28 16:30:00+00:00,2021,135,Serie A,Regular Season - 2,FT,499,Atalanta,0,,500,Bologna,0,,D,Gewiss Stadium,D. Orsato
731598,2021-08-28 18:45:00+00:00,2021,135,Serie A,Regular Season - 2,FT,496,Juventus,0,False,511,Empoli,1,True,A,Allianz Stadium,D. Ghersini
731595,2021-08-28 18:45:00+00:00,2021,135,Serie A,Regular Season - 2,FT,502,Fiorentina,2,True,503,Torino,1,False,H,Stadio Artemio Franchi,M. Mariani
731602,2021-08-29 16:30:00+00:00,2021,135,Serie A,Regular Season - 2,FT,488,Sassuolo,0,,498,Sampdoria,0,,D,MAPEI Stadium - Città del Tricolore,J. Sacchi
731596,2021-08-29 16:30:00+00:00,2021,135,Serie A,Regular Season - 2,FT,495,Genoa,1,False,492,Napoli,2,True,A,Stadio Comunale Luigi Ferraris,M. Di Bello
731600,2021-08-29 18:45:00+00:00,2021,135,Serie A,Regular Season - 2,FT,489,AC Milan,4,True,490,Cagliari,1,False,H,Stadio Giuseppe Meazza,M. Serra
731601,2021-08-29 18:45:00+00:00,2021,135,Serie A,Regular Season - 2,FT,514,Salernitana,0,False,497,AS Roma,4,True,A,Stadio Arechi,R. Abisso
