fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
898605,2022-08-05 19:15:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,211,Benfica,4,True,240,Arouca,0,False,H,Estádio do Sport Lisboa e Benfica,Manuel Mota
898604,2022-08-06 14:30:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,226,Rio Ave,0,False,810,Vizela,1,True,A,Estádio do Rio Ave Futebol Clube,Gustavo Correia
898608,2022-08-06 17:00:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,230,Estoril,2,True,242,Famalicao,0,False,H,Estádio António Coimbra da Mota,Nuno Miguel Serrano Almeida
898612,2022-08-06 19:30:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,212,FC Porto,5,True,214,Maritimo,1,False,H,Estádio Do Dragão,Hélder Malheiro
898610,2022-08-07 14:30:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,227,Santa Clara,0,,4716,Casa Pia,0,,D,Estádio de São Miguel,Bruno José Costa
898609,2022-08-07 17:00:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,217,SC Braga,3,,228,Sporting CP,3,,D,Estádio Municipal de Braga,Fábio Veríssimo
898606,2022-08-07 19:30:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,216,Portimonense,0,False,222,Boavista,1,True,A,Estádio Municipal de Portimão,Cláudio Pereira
898611,2022-08-07 19:30:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,223,Chaves,0,False,224,Guimaraes,1,True,A,Estádio Municipal Eng. Manuel Branco Teixeira,Manuel Oliveira
898607,2022-08-08 19:15:00+00:00,2022,94,Primeira Liga,Regular Season - 1,FT,762,GIL Vicente,1,True,234,Pacos Ferreira,0,False,H,Estádio Cidade de Barcelos,André Narciso
898617,2022-08-12 19:15:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,242,Famalicao,0,False,217,SC Braga,3,True,A,Estádio Municipal 22 de Junho,Luis Godinho
898620,2022-08-13 17:00:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,4716,Casa Pia,0,False,211,Benfica,1,True,A,Estádio Dr. Magalhães Pessoa,Tiago Martins
898615,2022-08-13 19:30:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,228,Sporting CP,3,True,226,Rio Ave,0,False,H,Estádio José Alvalade,Manuel Mota
898618,2022-08-14 14:30:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,222,Boavista,2,True,227,Santa Clara,1,False,H,Estádio do Bessa Século XXI,Hélder Malheiro
898614,2022-08-14 17:00:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,810,Vizela,0,False,212,FC Porto,1,True,A,Estádio Do Vizela,Fábio Veríssimo
898613,2022-08-14 19:30:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,224,Guimaraes,1,True,230,Estoril,0,False,H,Estádio Dom Afonso Henriques,Cláudio Pereira
898616,2022-08-15 14:30:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,214,Maritimo,1,False,223,Chaves,2,True,A,Estádio dos Barreiros,Ricardo Baixinho
898621,2022-08-15 17:00:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,240,Arouca,1,True,762,GIL Vicente,0,False,H,Estádio Municipal de Arouca,Nuno Miguel Serrano Almeida
898619,2022-08-15 19:30:00+00:00,2022,94,Primeira Liga,Regular Season - 2,FT,234,Pacos Ferreira,0,False,216,Portimonense,3,True,A,Estádio da Capital do Móvel,João Pedro Pinheiro
898629,2022-08-19 19:15:00+00:00,2022,94,Primeira Liga,Regular Season - 3,FT,230,Estoril,2,,226,Rio Ave,2,,D,Estádio António Coimbra da Mota,Vitor Ferreira
898625,2022-08-20 14:30:00+00:00,2022,94,Primeira Liga,Regular Season - 3,FT,227,Santa Clara,1,False,240,Arouca,2,True,A,Estádio de São Miguel,Hélder Carvalho
898628,2022-08-20 17:00:00+00:00,2022,94,Primeira Liga,Regular Season - 3,FT,223,Chaves,1,,810,Vizela,1,,D,Estádio Municipal Eng. Manuel Branco Teixeira,Rui Costa
898626,2022-08-20 19:30:00+00:00,2022,94,Primeira Liga,Regular Season - 3,FT,212,FC Porto,3,True,228,Sporting CP,0,False,H,Estádio Do Dragão,Nuno Miguel Serrano Almeida
898622,2022-08-21 14:30:00+00:00,2022,94,Primeira Liga,Regular Season - 3,FT,4716,Casa Pia,2,True,222,Boavista,0,False,H,Estádio Nacional,P. Gaillouste
898627,2022-08-21 17:00:00+00:00,2022,94,Primeira Liga,Regular Season - 3,FT,217,SC Braga,5,True,214,Maritimo,0,False,H,Estádio Municipal de Braga,António Nobre
