fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
587176,2020-09-18 18:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,157,Bayern Munich,8,True,174,FC Schalke 04,0,False,H,Allianz Arena,F. Zwayer
587183,2020-09-19 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,162,Werder Bremen,1,False,159,Hertha Berlin,4,True,A,wohninvest WESERSTADION,S. Stegemann
587180,2020-09-19 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,169,Eintracht Frankfurt,1,,188,Arminia Bielefeld,1,,D,Deutsche Bank Park,B. Brand
587184,2020-09-19 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,172,VfB Stuttgart,2,False,160,SC Freiburg,3,True,A,Mercedes-Benz-Arena,B. Cortus
587181,2020-09-19 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,182,Union Berlin,1,False,170,FC Augsburg,3,True,A,Stadion An der Alten Försterei,M. Fritz
587182,2020-09-19 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,192,1.FC Köln,2,False,167,1899 Hoffenheim,3,True,A,RheinEnergieStadion,D. Siebert
587177,2020-09-19 16:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,165,Borussia Dortmund,3,True,163,Borussia Monchengladbach,0,False,H,Signal-Iduna-Park,F. Brych
587178,2020-09-20 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,173,RB Leipzig,3,True,164,FSV Mainz 05,1,False,H,Red Bull Arena,M. Gräfe
587179,2020-09-20 16:00:00+00:00,2020,78,Bundesliga,Regular Season - 1,FT,161,VfL Wolfsburg,0,,168,Bayer Leverkusen,0,,D,VOLKSWAGEN ARENA,S. Jablonski
587189,2020-09-25 18:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,159,Hertha Berlin,1,False,169,Eintracht Frankfurt,3,True,A,Olympiastadion Berlin,B. Dankert
587185,2020-09-26 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,163,Borussia Monchengladbach,1,,182,Union Berlin,1,,D,Stadion im BORUSSIA-PARK,T. Stieler
587191,2020-09-26 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,164,FSV Mainz 05,1,False,172,VfB Stuttgart,4,True,A,OPEL ARENA,D. Schlager
587186,2020-09-26 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,168,Bayer Leverkusen,1,,173,RB Leipzig,1,,D,BayArena,H. Osmers
587192,2020-09-26 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,170,FC Augsburg,2,True,165,Borussia Dortmund,0,False,H,WWK Arena,M. Petersen
587193,2020-09-26 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,188,Arminia Bielefeld,1,True,192,1.FC Köln,0,False,H,SchücoArena,P. Ittrich
587190,2020-09-26 16:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,174,FC Schalke 04,1,False,162,Werder Bremen,3,True,A,VELTINS-Arena,M. Schmidt
587187,2020-09-27 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,167,1899 Hoffenheim,4,True,157,Bayern Munich,1,False,H,PreZero Arena,B. Brand
587188,2020-09-27 16:00:00+00:00,2020,78,Bundesliga,Regular Season - 2,FT,160,SC Freiburg,1,,161,VfL Wolfsburg,1,,D,Schwarzwald-Stadion,S. Storks
587199,2020-10-02 18:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,182,Union Berlin,4,True,164,FSV Mainz 05,0,False,H,Stadion An der Alten Försterei,S. Stegemann
587201,2020-10-03 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,162,Werder Bremen,1,True,188,Arminia Bielefeld,0,False,H,wohninvest WESERSTADION,R. Schröder
587195,2020-10-03 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,165,Borussia Dortmund,4,True,160,SC Freiburg,0,False,H,Signal-Iduna-Park,G. Winkmann
587198,2020-10-03 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,169,Eintracht Frankfurt,2,True,167,1899 Hoffenheim,1,False,H,Deutsche Bank Park,M. Gräfe
587202,2020-10-03 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,172,VfB Stuttgart,1,,168,Bayer Leverkusen,1,,D,Mercedes-Benz-Arena,R. Hartmann
587200,2020-10-03 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,192,1.FC Köln,1,False,163,Borussia Monchengladbach,3,True,A,RheinEnergieStadion,M. Fritz
587196,2020-10-03 16:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,173,RB Leipzig,4,True,174,FC Schalke 04,0,False,H,Red Bull Arena,F. Badstübner
587197,2020-10-04 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,161,VfL Wolfsburg,0,,170,FC Augsburg,0,,D,VOLKSWAGEN ARENA,F. Zwayer
587194,2020-10-04 16:00:00+00:00,2020,78,Bundesliga,Regular Season - 3,FT,157,Bayern Munich,4,True,159,Hertha Berlin,3,False,H,Allianz Arena,B. Cortus
587206,2020-10-17 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 4,FT,159,Hertha Berlin,0,False,172,VfB Stuttgart,2,True,A,Olympiastadion Berlin,H. Osmers
587205,2020-10-17 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 4,FT,160,SC Freiburg,1,,162,Werder Bremen,1,,D,Schwarzwald-Stadion,C. Dingert
587208,2020-10-17 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 4,FT,164,FSV Mainz 05,0,False,168,Bayer Leverkusen,1,True,A,OPEL ARENA,B. Dankert
587204,2020-10-17 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 4,FT,167,1899 Hoffenheim,0,False,165,Borussia Dortmund,1,True,A,PreZero Arena,S. Stegemann
587210,2020-10-17 13:30:00+00:00,2020,78,Bundesliga,Regular Season - 4,FT,170,FC Augsburg,0,False,173,RB Leipzig,2,True,A,WWK Arena,F. Brych
587211,2020-10-17 16:30:00+00:00,2020,78,Bundesliga,Regular Season - 4,FT,188,Arminia Bielefeld,1,False,157,Bayern Munich,4,True,A,SchücoArena,D. Siebert
