fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
1180355,2024-04-13 21:30:00+00:00,2024,71,Serie A,Regular Season - 1,FT,119,Internacional,2,True,118,Bahia,1,False,H,Estádio José Pinheiro Borda,Rodrigo José Pereira de Lima
1180364,2024-04-13 21:30:00+00:00,2024,71,Serie A,Regular Season - 1,FT,140,Criciuma,1,,152,Juventude,1,,D,Estádio Heriberto Hülse,Bruno Pereira Vasconcelos
1180358,2024-04-14 00:00:00+00:00,2024,71,Serie A,Regular Season - 1,FT,124,Fluminense,2,,794,RB Bragantino,2,,D,Estadio Jornalista Mário Filho,Maguielson Lima Barbosa
1180361,2024-04-14 00:00:00+00:00,2024,71,Serie A,Regular Season - 1,FT,126,Sao Paulo,1,False,154,Fortaleza EC,2,True,A,MorumBIS,Alex Gomes
1180360,2024-04-14 19:00:00+00:00,2024,71,Serie A,Regular Season - 1,FT,131,Corinthians,0,,1062,Atletico-MG,0,,D,Neo Química Arena,Yuri Elino Ferreira da Cruz
1180359,2024-04-14 19:00:00+00:00,2024,71,Serie A,Regular Season - 1,FT,133,Vasco DA Gama,2,True,130,Gremio,1,False,H,Estádio São Januário,Flavio Rodrigues De Souza
1180362,2024-04-14 19:00:00+00:00,2024,71,Serie A,Regular Season - 1,FT,134,Atletico Paranaense,4,True,1193,Cuiaba,0,False,H,Ligga Arena,Jonathan Benkenstein Pinheiro
1180363,2024-04-14 19:00:00+00:00,2024,71,Serie A,Regular Season - 1,FT,144,Atletico Goianiense,1,False,127,Flamengo,2,True,A,Estádio do Governo do Estado de Goiás,André Luiz
1180356,2024-04-14 20:00:00+00:00,2024,71,Serie A,Regular Season - 1,FT,135,Cruzeiro,3,True,120,Botafogo,2,False,H,Estádio Governador Magalhães Pinto,Matheus Delgado Candançan
1180357,2024-04-14 21:30:00+00:00,2024,71,Serie A,Regular Season - 1,FT,136,Vitoria,0,False,121,Palmeiras,1,True,A,Estádio Manoel Barradas,Braulio da Silva Machado
1180367,2024-04-17 00:30:00+00:00,2024,71,Serie A,Regular Season - 2,FT,118,Bahia,2,True,124,Fluminense,1,False,H,Arena Fonte Nova,João Gobi
1180365,2024-04-17 22:00:00+00:00,2024,71,Serie A,Regular Season - 2,FT,130,Gremio,2,True,134,Atletico Paranaense,0,False,H,Arena do Grêmio,Marcelo de Lima Henrique
1180371,2024-04-17 22:00:00+00:00,2024,71,Serie A,Regular Season - 2,FT,794,RB Bragantino,2,True,133,Vasco DA Gama,1,False,H,Estádio Nabi Abi Chedid,Paulo Cesar Zanovelli da Silva
1180370,2024-04-17 23:00:00+00:00,2024,71,Serie A,Regular Season - 2,FT,121,Palmeiras,0,False,119,Internacional,1,True,A,Arena Barueri,Lucas Torezin
1180374,2024-04-17 23:00:00+00:00,2024,71,Serie A,Regular Season - 2,FT,152,Juventude,2,True,131,Corinthians,0,False,H,Estádio Alfredo Jaconi,Bruno Arleu de Araujo
1180372,2024-04-17 23:00:00+00:00,2024,71,Serie A,Regular Season - 2,FT,154,Fortaleza EC,1,,135,Cruzeiro,1,,D,Estádio Governador Plácido Aderaldo Castelo,Bruno Mota Correia
1180366,2024-04-17 23:00:00+00:00,2024,71,Serie A,Regular Season - 2,FT,1062,Atletico-MG,1,,140,Criciuma,1,,D,Arena MRV,Paulo Belence Alves dos Prazeres Filho
1180368,2024-04-18 00:30:00+00:00,2024,71,Serie A,Regular Season - 2,FT,127,Flamengo,2,True,126,Sao Paulo,1,False,H,Estadio Jornalista Mário Filho,Anderson Daronco
1180369,2024-04-19 00:30:00+00:00,2024,71,Serie A,Regular Season - 2,FT,120,Botafogo,1,True,144,Atletico Goianiense,0,False,H,Estádio Nilton Santos,Luiz Flávio
1180378,2024-04-20 19:00:00+00:00,2024,71,Serie A,Regular Season - 3,FT,124,Fluminense,2,True,133,Vasco DA Gama,1,False,H,Estadio Jornalista Mário Filho,Wilton Pereira Sampaio
1180375,2024-04-20 21:30:00+00:00,2024,71,Serie A,Regular Season - 3,FT,130,Gremio,1,True,1193,Cuiaba,0,False,H,Arena do Grêmio,Bruno Pereira Vasconcelos
1180381,2024-04-20 21:30:00+00:00,2024,71,Serie A,Regular Season - 3,FT,794,RB Bragantino,1,True,131,Corinthians,0,False,H,Estádio Nabi Abi Chedid,Rafael Rodrigo Klein
1180376,2024-04-21 00:00:00+00:00,2024,71,Serie A,Regular Season - 3,FT,1062,Atletico-MG,3,True,135,Cruzeiro,0,False,H,Arena MRV,Ramon Abatti
1180380,2024-04-21 19:00:00+00:00,2024,71,Serie A,Regular Season - 3,FT,121,Palmeiras,0,,127,Flamengo,0,,D,Allianz Parque,Rodrigo José Pereira de Lima
1180382,2024-04-21 19:00:00+00:00,2024,71,Serie A,Regular Season - 3,FT,134,Atletico Paranaense,1,True,119,Internacional,0,False,H,Ligga Arena,Felipe Fernandes de Lima
1180377,2024-04-21 19:00:00+00:00,2024,71,Serie A,Regular Season - 3,FT,136,Vitoria,2,,118,Bahia,2,,D,Estádio Manoel Barradas,Raphael Claus
1180379,2024-04-21 21:30:00+00:00,2024,71,Serie A,Regular Season - 3,FT,120,Botafogo,5,True,152,Juventude,1,False,H,Estádio Nilton Santos,Arthur Gomes Rabelo
1180383,2024-04-21 21:30:00+00:00,2024,71,Serie A,Regular Season - 3,FT,144,Atletico Goianiense,0,False,126,Sao Paulo,3,True,A,Estádio Antônio Accioly,Braulio da Silva Machado
1180389,2024-04-27 19:00:00+00:00,2024,71,Serie A,Regular Season - 4,FT,133,Vasco DA Gama,0,False,140,Criciuma,4,True,A,Estádio São Januário,Caio Max Augusto Vieira
1180393,2024-04-27 21:30:00+00:00,2024,71,Serie A,Regular Season - 4,FT,1193,Cuiaba,0,False,1062,Atletico-MG,3,True,A,Arena Pantanal,Sávio Pereira
1180387,2024-04-28 00:00:00+00:00,2024,71,Serie A,Regular Season - 4,FT,118,Bahia,1,True,130,Gremio,0,False,H,Arena Fonte Nova,Braulio da Silva Machado
1180388,2024-04-28 14:00:00+00:00,2024,71,Serie A,Regular Season - 4,FT,127,Flamengo,0,False,120,Botafogo,2,True,A,Estadio Jornalista Mário Filho,Raphael Claus
