fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
608481,2020-09-19 16:00:00+00:00,2020,135,Serie A,Regular Season - 1,FT,502,Fiorentina,1,True,503,Torino,0,False,H,Stadio Artemio Franchi,R. Abisso
608489,2020-09-19 18:45:00+00:00,2020,135,Serie A,Regular Season - 1,FT,504,Verona,3,True,497,AS Roma,0,False,H,Stadio Marc'Antonio Bentegodi,D. Chiffi
608486,2020-09-20 10:30:00+00:00,2020,135,Serie A,Regular Season - 1,FT,523,Parma,0,False,492,Napoli,2,True,A,Stadio Ennio Tardini,M. Mariani
608482,2020-09-20 13:00:00+00:00,2020,135,Serie A,Regular Season - 1,FT,495,Genoa,4,True,501,Crotone,1,False,H,Stadio Comunale Luigi Ferraris,G. Ayroldi
608487,2020-09-20 16:00:00+00:00,2020,135,Serie A,Regular Season - 1,FT,488,Sassuolo,1,,490,Cagliari,1,,D,MAPEI Stadium - Città del Tricolore,L. Marinelli
608483,2020-09-20 18:45:00+00:00,2020,135,Serie A,Regular Season - 1,FT,496,Juventus,3,True,498,Sampdoria,0,False,H,Allianz Stadium,M. Piccinini
608485,2020-09-21 18:45:00+00:00,2020,135,Serie A,Regular Season - 1,FT,489,AC Milan,2,True,500,Bologna,0,False,H,Stadio Giuseppe Meazza,F. La Penna
608498,2020-09-26 13:00:00+00:00,2020,135,Serie A,Regular Season - 2,FT,503,Torino,2,False,499,Atalanta,4,True,A,Stadio Olimpico Grande Torino,M. Irrati
608491,2020-09-26 16:00:00+00:00,2020,135,Serie A,Regular Season - 2,FT,490,Cagliari,0,False,487,Lazio,2,True,A,Sardegna Arena,D. Massa
608496,2020-09-26 16:00:00+00:00,2020,135,Serie A,Regular Season - 2,FT,498,Sampdoria,2,False,506,Benevento,3,True,A,Stadio Comunale Luigi Ferraris,F. Dionisi
608493,2020-09-26 18:45:00+00:00,2020,135,Serie A,Regular Season - 2,FT,505,Inter,4,True,502,Fiorentina,3,False,H,Stadio Giuseppe Meazza,G. Calvarese
608497,2020-09-27 10:30:00+00:00,2020,135,Serie A,Regular Season - 2,FT,515,Spezia,1,False,488,Sassuolo,4,True,A,Orogel Stadium-Dino Manuzzi,D. Ghersini
608499,2020-09-27 13:00:00+00:00,2020,135,Serie A,Regular Season - 2,FT,504,Verona,1,True,494,Udinese,0,False,H,Stadio Marc'Antonio Bentegodi,M. Volpi
608494,2020-09-27 16:00:00+00:00,2020,135,Serie A,Regular Season - 2,FT,492,Napoli,6,True,495,Genoa,0,False,H,Stadio Diego Armando Maradona,J. Sacchi
608492,2020-09-27 16:00:00+00:00,2020,135,Serie A,Regular Season - 2,FT,501,Crotone,0,False,489,AC Milan,2,True,A,Stadio Ezio Scida,L. Pairetto
608495,2020-09-27 18:45:00+00:00,2020,135,Serie A,Regular Season - 2,FT,497,AS Roma,2,,496,Juventus,2,,D,Stadio Olimpico,M. Di Bello
608490,2020-09-28 18:45:00+00:00,2020,135,Serie A,Regular Season - 2,FT,500,Bologna,4,True,523,Parma,1,False,H,Stadio Renato Dall'Ara,P. Valeri
608488,2020-09-30 16:00:00+00:00,2020,135,Serie A,Regular Season - 1,FT,494,Udinese,0,False,515,Spezia,2,True,A,Dacia Arena,A. Prontera
608480,2020-09-30 16:00:00+00:00,2020,135,Serie A,Regular Season - 1,FT,506,Benevento,2,False,505,Inter,5,True,A,Stadio Ciro Vigorito,M. Piccinini
608484,2020-09-30 18:45:00+00:00,2020,135,Serie A,Regular Season - 1,FT,487,Lazio,1,False,499,Atalanta,4,True,A,Stadio Olimpico,F. Maresca
608502,2020-10-02 18:45:00+00:00,2020,135,Serie A,Regular Season - 3,FT,502,Fiorentina,1,False,498,Sampdoria,2,True,A,Stadio Artemio Franchi,P. Giacomelli
608508,2020-10-03 13:00:00+00:00,2020,135,Serie A,Regular Season - 3,FT,488,Sassuolo,4,True,501,Crotone,1,False,H,MAPEI Stadium - Città del Tricolore,I. Pezzuto
