fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
719349,2021-08-13 18:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,163,Borussia Monchengladbach,1,,157,Bayern Munich,1,,D,Stadion im BORUSSIA-PARK,M. Fritz
719351,2021-08-14 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,161,VfL Wolfsburg,1,True,176,Vfl Bochum,0,False,H,VOLKSWAGEN ARENA,F. Willenborg
719355,2021-08-14 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,170,FC Augsburg,0,False,167,1899 Hoffenheim,4,True,A,WWK Arena,F. Brych
719353,2021-08-14 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,172,VfB Stuttgart,5,True,178,SpVgg Greuther Furth,1,False,H,Mercedes-Benz-Arena,F. Zwayer
719352,2021-08-14 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,182,Union Berlin,1,,168,Bayer Leverkusen,1,,D,Stadion An der Alten Försterei,T. Reichel
719356,2021-08-14 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,188,Arminia Bielefeld,0,,160,SC Freiburg,0,,D,SchücoArena,S. Jablonski
719350,2021-08-14 16:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,165,Borussia Dortmund,5,True,169,Eintracht Frankfurt,2,False,H,Signal-Iduna-Park,T. Stieler
719354,2021-08-15 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,164,FSV Mainz 05,1,True,173,RB Leipzig,0,False,H,MEWA ARENA,D. Siebert
719357,2021-08-15 15:30:00+00:00,2021,78,Bundesliga,Regular Season - 1,FT,192,1.FC Köln,3,True,159,Hertha Berlin,1,False,H,RheinEnergieStadion,R. Hartmann
719359,2021-08-20 18:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,173,RB Leipzig,4,True,172,VfB Stuttgart,0,False,H,Red Bull Arena,F. Badstübner
719364,2021-08-21 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,159,Hertha Berlin,1,False,161,VfL Wolfsburg,2,True,A,Olympiastadion Berlin,M. Jöllenbeck
719362,2021-08-21 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,160,SC Freiburg,2,True,165,Borussia Dortmund,1,False,H,Dreisamstadion,R. Schröder
719360,2021-08-21 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,169,Eintracht Frankfurt,0,,170,FC Augsburg,0,,D,Deutsche Bank Park,H. Osmers
719365,2021-08-21 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,176,Vfl Bochum,2,True,164,FSV Mainz 05,0,False,H,Vonovia Ruhrstadion,P. Ittrich
719366,2021-08-21 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,178,SpVgg Greuther Furth,1,,188,Arminia Bielefeld,1,,D,Sportpark Ronhof Thomas Sommer,D. Schlager
719361,2021-08-21 16:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,168,Bayer Leverkusen,4,True,163,Borussia Monchengladbach,0,False,H,BayArena,D. Aytekin
719363,2021-08-22 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,167,1899 Hoffenheim,2,,182,Union Berlin,2,,D,PreZero Arena,S. Stegemann
719358,2021-08-22 15:30:00+00:00,2021,78,Bundesliga,Regular Season - 2,FT,157,Bayern Munich,3,True,192,1.FC Köln,2,False,H,Allianz Arena,M. Petersen
719368,2021-08-27 18:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,165,Borussia Dortmund,3,True,167,1899 Hoffenheim,2,False,H,Signal-Iduna-Park,F. Zwayer
719372,2021-08-28 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,164,FSV Mainz 05,3,True,178,SpVgg Greuther Furth,0,False,H,MEWA ARENA,T. Reichel
719373,2021-08-28 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,170,FC Augsburg,1,False,168,Bayer Leverkusen,4,True,A,WWK Arena,B. Brand
719371,2021-08-28 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,172,VfB Stuttgart,2,False,160,SC Freiburg,3,True,A,Mercedes-Benz-Arena,F. Willenborg
719374,2021-08-28 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,188,Arminia Bielefeld,1,,169,Eintracht Frankfurt,1,,D,SchücoArena,B. Dankert
719375,2021-08-28 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,192,1.FC Köln,2,True,176,Vfl Bochum,1,False,H,RheinEnergieStadion,B. Cortus
719367,2021-08-28 16:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,157,Bayern Munich,5,True,159,Hertha Berlin,0,False,H,Allianz Arena,S. Jablonski
719370,2021-08-29 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,182,Union Berlin,2,True,163,Borussia Monchengladbach,1,False,H,Stadion An der Alten Försterei,F. Brych
719369,2021-08-29 15:30:00+00:00,2021,78,Bundesliga,Regular Season - 3,FT,161,VfL Wolfsburg,1,True,173,RB Leipzig,0,False,H,VOLKSWAGEN ARENA,T. Stieler
719381,2021-09-11 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,160,SC Freiburg,1,,192,1.FC Köln,1,,D,Dreisamstadion,H. Osmers
719382,2021-09-11 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,167,1899 Hoffenheim,0,False,164,FSV Mainz 05,2,True,A,PreZero Arena,M. Fritz
719378,2021-09-11 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,168,Bayer Leverkusen,3,False,165,Borussia Dortmund,4,True,A,BayArena,D. Siebert
719384,2021-09-11 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,178,SpVgg Greuther Furth,0,False,161,VfL Wolfsburg,2,True,A,Sportpark Ronhof Thomas Sommer,R. Hartmann
719379,2021-09-11 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,182,Union Berlin,0,,170,FC Augsburg,0,,D,Stadion An der Alten Försterei,M. Petersen
719376,2021-09-11 16:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,173,RB Leipzig,1,False,157,Bayern Munich,4,True,A,Red Bull Arena,D. Aytekin
719377,2021-09-12 13:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,169,Eintracht Frankfurt,1,,172,VfB Stuttgart,1,,D,Deutsche Bank Park,M. Jöllenbeck
719383,2021-09-12 15:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,176,Vfl Bochum,1,False,159,Hertha Berlin,3,True,A,Vonovia Ruhrstadion,R. Schröder
719380,2021-09-12 17:30:00+00:00,2021,78,Bundesliga,Regular Season - 4,FT,163,Borussia Monchengladbach,3,True,188,Arminia Bielefeld,1,False,H,Stadion im BORUSSIA-PARK,S. Stegemann
719391,2021-09-17 18:30:00+00:00,2021,78,Bundesliga,Regular Season - 5,FT,159,Hertha Berlin,2,True,178,SpVgg Greuther Furth,1,False,H,Olympiastadion Berlin,T. Stieler
