fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
1048881,2023-08-18 18:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,162,Werder Bremen,0,False,157,Bayern Munich,4,True,A,wohninvest WESERSTADION,F. Zwayer
1048886,2023-08-19 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,161,VfL Wolfsburg,2,True,180,FC Heidenheim,0,False,H,Volkswagen Arena,F. Badstübner
1048887,2023-08-19 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,167,1899 Hoffenheim,1,False,160,SC Freiburg,2,True,A,PreZero Arena,S. Jablonski
1048884,2023-08-19 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,168,Bayer Leverkusen,3,True,173,RB Leipzig,2,False,H,BayArena,F. Brych
1048888,2023-08-19 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,170,FC Augsburg,4,,163,Borussia Monchengladbach,4,,D,WWK Arena,D. Schlager
1048889,2023-08-19 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,172,VfB Stuttgart,5,True,176,Vfl Bochum,0,False,H,Stuttgart Arena,D. Siebert
1048882,2023-08-19 16:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,165,Borussia Dortmund,1,True,192,1.FC Köln,0,False,H,BVB Stadion Dortmund,D. Aytekin
1048883,2023-08-20 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,182,Union Berlin,4,True,164,FSV Mainz 05,1,False,H,Stadion An der Alten Försterei,T. Stieler
1048885,2023-08-20 15:30:00+00:00,2023,78,Bundesliga,Regular Season - 1,FT,169,Eintracht Frankfurt,1,True,181,SV Darmstadt 98,0,False,H,Frankfurt Arena,H. Osmers
1048891,2023-08-25 18:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,173,RB Leipzig,5,True,172,VfB Stuttgart,1,False,H,Leipzig Stadium,F. Willenborg
1048892,2023-08-26 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,160,SC Freiburg,1,True,162,Werder Bremen,0,False,H,Europa-Park Stadion,B. Brand
1048896,2023-08-26 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,176,Vfl Bochum,1,,165,Borussia Dortmund,1,,D,Vonovia Ruhrstadion,R. Schröder
1048897,2023-08-26 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,180,FC Heidenheim,2,False,167,1899 Hoffenheim,3,True,A,Voith-Arena,R. Hartmann
1048898,2023-08-26 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,181,SV Darmstadt 98,1,False,182,Union Berlin,4,True,A,Merck-Stadion am Böllenfalltor,P. Ittrich
1048895,2023-08-26 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,192,1.FC Köln,1,False,161,VfL Wolfsburg,2,True,A,Cologne Stadium,M. Jöllenbeck
1048894,2023-08-26 16:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,163,Borussia Monchengladbach,0,False,168,Bayer Leverkusen,3,True,A,BORUSSIA-PARK,C. Dingert
1048893,2023-08-27 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,164,FSV Mainz 05,1,,169,Eintracht Frankfurt,1,,D,MEWA ARENA,B. Dankert
1048890,2023-08-27 15:30:00+00:00,2023,78,Bundesliga,Regular Season - 2,FT,157,Bayern Munich,3,True,170,FC Augsburg,1,False,H,Fußball Arena München,D. Siebert
1048899,2023-09-01 18:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,165,Borussia Dortmund,2,,180,FC Heidenheim,2,,D,BVB Stadion Dortmund,T. Reichel
1048905,2023-09-02 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,162,Werder Bremen,4,True,164,FSV Mainz 05,0,False,H,wohninvest WESERSTADION,R. Schröder
1048904,2023-09-02 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,167,1899 Hoffenheim,3,True,161,VfL Wolfsburg,1,False,H,PreZero Arena,F. Zwayer
1048901,2023-09-02 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,168,Bayer Leverkusen,5,True,181,SV Darmstadt 98,1,False,H,BayArena,S. Jablonski
1048906,2023-09-02 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,170,FC Augsburg,2,,176,Vfl Bochum,2,,D,WWK Arena,M. Petersen
1048907,2023-09-02 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,172,VfB Stuttgart,5,True,160,SC Freiburg,0,False,H,Stuttgart Arena,F. Brych
1048903,2023-09-02 16:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,163,Borussia Monchengladbach,1,False,157,Bayern Munich,2,True,A,BORUSSIA-PARK,D. Aytekin
1048902,2023-09-03 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,169,Eintracht Frankfurt,1,,192,1.FC Köln,1,,D,Frankfurt Arena,F. Badstübner
1048900,2023-09-03 15:30:00+00:00,2023,78,Bundesliga,Regular Season - 3,FT,182,Union Berlin,0,False,173,RB Leipzig,3,True,A,Stadion An der Alten Försterei,D. Schlager
1048908,2023-09-15 18:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,157,Bayern Munich,2,,168,Bayer Leverkusen,2,,D,Fußball Arena München,D. Schlager
1048910,2023-09-16 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,160,SC Freiburg,2,False,165,Borussia Dortmund,4,True,A,Europa-Park Stadion,T. Stieler
1048911,2023-09-16 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,161,VfL Wolfsburg,2,True,182,Union Berlin,1,False,H,Volkswagen Arena,F. Brych
1048912,2023-09-16 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,164,FSV Mainz 05,1,False,172,VfB Stuttgart,3,True,A,MEWA ARENA,H. Osmers
1048909,2023-09-16 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,173,RB Leipzig,3,True,170,FC Augsburg,0,False,H,Leipzig Stadium,S. Stegemann
1048913,2023-09-16 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,192,1.FC Köln,1,False,167,1899 Hoffenheim,3,True,A,Cologne Stadium,D. Siebert
1048914,2023-09-16 16:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,176,Vfl Bochum,1,,169,Eintracht Frankfurt,1,,D,Vonovia Ruhrstadion,B. Brand
1048915,2023-09-17 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,180,FC Heidenheim,4,True,162,Werder Bremen,2,False,H,Voith-Arena,P. Ittrich
1048916,2023-09-17 15:30:00+00:00,2023,78,Bundesliga,Regular Season - 4,FT,181,SV Darmstadt 98,3,,163,Borussia Monchengladbach,3,,D,Merck-Stadion am Böllenfalltor,T. Gerach
1048925,2023-09-22 18:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,172,VfB Stuttgart,3,True,181,SV Darmstadt 98,1,False,H,Stuttgart Arena,M. Jöllenbeck
1048917,2023-09-23 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,157,Bayern Munich,7,True,176,Vfl Bochum,0,False,H,Fußball Arena München,R. Hartmann
1048922,2023-09-23 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,163,Borussia Monchengladbach,0,False,173,RB Leipzig,1,True,A,BORUSSIA-PARK,R. Schröder
1048918,2023-09-23 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,165,Borussia Dortmund,1,True,161,VfL Wolfsburg,0,False,H,BVB Stadion Dortmund,S. Jablonski
1048924,2023-09-23 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,170,FC Augsburg,2,True,164,FSV Mainz 05,1,False,H,WWK Arena,M. Fritz
1048919,2023-09-23 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,182,Union Berlin,0,False,167,1899 Hoffenheim,2,True,A,Stadion An der Alten Försterei,D. Aytekin
1048923,2023-09-23 16:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,162,Werder Bremen,2,True,192,1.FC Köln,1,False,H,wohninvest WESERSTADION,B. Dankert
1048920,2023-09-24 13:30:00+00:00,2023,78,Bundesliga,Regular Season - 5,FT,168,Bayer Leverkusen,4,True,180,FC Heidenheim,1,False,H,BayArena,C. Dingert
