fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
707179,2021-08-13 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,410,GO Ahead Eagles,0,False,210,Heerenveen,1,True,A,De Adelaarshorst,K. Blom
707180,2021-08-14 14:30:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,417,Waalwijk,1,True,201,AZ Alkmaar,0,False,H,Mandemakers Stadion,J. Kooij
707181,2021-08-14 16:45:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,206,Heracles,0,False,197,PSV Eindhoven,2,True,A,Erve Asito,D. Makkelie
707182,2021-08-14 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,205,Fortuna Sittard,2,True,415,Twente,1,False,H,Fortuna Sittard Stadion,J. Kamphuis
707183,2021-08-14 19:00:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,194,Ajax,5,True,413,NEC Nijmegen,0,False,H,Johan Cruijff Arena,B. Nijhuis
707184,2021-08-15 10:15:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,420,Cambuur,1,False,202,Groningen,2,True,A,Cambuurstadion,A. Lindhout
707185,2021-08-15 12:30:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,193,PEC Zwolle,0,False,200,Vitesse,1,True,A,MAC³PARK Stadion,R. Martens
707186,2021-08-15 12:30:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,207,Utrecht,4,True,426,Sparta Rotterdam,0,False,H,Stadion Galgenwaard,M. van den Kerkhof
707187,2021-08-15 14:45:00+00:00,2021,88,Eredivisie,Regular Season - 1,FT,195,Willem II,0,False,209,Feyenoord,4,True,A,Koning Willem II Stadion,S. Gözübüyük
707188,2021-08-20 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,413,NEC Nijmegen,2,True,193,PEC Zwolle,0,False,H,Goffertstadion,S. van der Eijk
707189,2021-08-21 16:45:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,210,Heerenveen,3,True,417,Waalwijk,2,False,H,Abe Lenstra Stadion,M. Nagtegaal
707190,2021-08-21 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,197,PSV Eindhoven,4,True,420,Cambuur,1,False,H,Philips Stadion,M. van den Kerkhof
707191,2021-08-21 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,426,Sparta Rotterdam,1,,206,Heracles,1,,D,Sparta-Stadion Het Kasteel,B. Nijhuis
707192,2021-08-21 19:00:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,202,Groningen,0,,207,Utrecht,0,,D,Euroborg,D. Makkelie
707193,2021-08-22 10:15:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,415,Twente,1,,194,Ajax,1,,D,De Grolsch Veste,D. Higler
707194,2021-08-22 12:30:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,209,Feyenoord,2,True,410,GO Ahead Eagles,0,False,H,Stadion Feijenoord,R. Dieperink
707195,2021-08-22 14:45:00+00:00,2021,88,Eredivisie,Regular Season - 2,FT,200,Vitesse,0,False,195,Willem II,3,True,A,GelreDome,A. Lindhout
707197,2021-08-27 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,205,Fortuna Sittard,2,,417,Waalwijk,2,,D,Fortuna Sittard Stadion,J. Manschot
707198,2021-08-28 16:45:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,420,Cambuur,2,True,415,Twente,0,False,H,Cambuurstadion,K. Blom
707200,2021-08-28 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,197,PSV Eindhoven,5,True,202,Groningen,2,False,H,Philips Stadion,S. Gözübüyük
707199,2021-08-28 18:00:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,410,GO Ahead Eagles,2,True,426,Sparta Rotterdam,0,False,H,De Adelaarshorst,J. van der Laan
707201,2021-08-28 19:00:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,195,Willem II,1,True,193,PEC Zwolle,0,False,H,Koning Willem II Stadion,G. van Oostrom
707202,2021-08-29 10:15:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,207,Utrecht,3,True,209,Feyenoord,1,False,H,Stadion Galgenwaard,D. Higler
707203,2021-08-29 12:30:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,194,Ajax,5,True,200,Vitesse,0,False,H,Johan Cruijff Arena,D. Makkelie
707204,2021-08-29 12:30:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,206,Heracles,0,False,413,NEC Nijmegen,1,True,A,Erve Asito,J. Kamphuis
707205,2021-08-29 14:45:00+00:00,2021,88,Eredivisie,Regular Season - 3,FT,210,Heerenveen,1,False,201,AZ Alkmaar,3,True,A,Abe Lenstra Stadion,B. Nijhuis
707206,2021-09-11 14:30:00+00:00,2021,88,Eredivisie,Regular Season - 4,FT,415,Twente,1,True,207,Utrecht,0,False,H,De Grolsch Veste,S. Gözübüyük
707207,2021-09-11 16:45:00+00:00,2021,88,Eredivisie,Regular Season - 4,FT,193,PEC Zwolle,0,False,194,Ajax,2,True,A,MAC³PARK Stadion,J. Manschot
707208,2021-09-11 16:45:00+00:00,2021,88,Eredivisie,Regular Season - 4,FT,420,Cambuur,5,True,410,GO Ahead Eagles,2,False,H,Cambuurstadion,D. Makkelie
707210,2021-09-11 19:00:00+00:00,2021,88,Eredivisie,Regular Season - 4,FT,201,AZ Alkmaar,0,False,197,PSV Eindhoven,3,True,A,AFAS Stadion,A. Lindhout
707211,2021-09-12 10:15:00+00:00,2021,88,Eredivisie,Regular Season - 4,FT,413,NEC Nijmegen,0,,195,Willem II,0,,D,Goffertstadion,P. van Boekel
707214,2021-09-12 12:30:00+00:00,2021,88,Eredivisie,Regular Season - 4,FT,202,Groningen,1,,210,Heerenveen,1,,D,Euroborg,R. Dieperink
707209,2021-09-12 12:30:00+00:00,2021,88,Eredivisie,Regular Season - 4,FT,426,Sparta Rotterdam,3,True,205,Fortuna Sittard,1,False,H,Sparta-Stadion Het Kasteel,E. Blank
