fixture_id,match_date,season,league_id,league_name,round,status,home_team_id,home_team_name,home_goals,home_winner,away_team_id,away_team_name,away_goals,away_winner,match_result,venue_name,referee
1213441,2024-08-09 18:00:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,202,Groningen,4,True,203,NAC Breda,1,False,H,Euroborg,M. Nagtegaal
1213442,2024-08-10 14:30:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,209,Feyenoord,1,,195,Willem II,1,,D,Stadion Feijenoord,D. Higler
1213443,2024-08-10 16:45:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,413,NEC Nijmegen,1,False,415,Twente,2,True,A,Goffertstadion,A. Lindhout
1213444,2024-08-10 18:00:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,419,Almere City FC,0,False,201,AZ Alkmaar,1,True,A,Yanmar Stadion,M. van den Kerkhof
1213445,2024-08-10 19:00:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,197,PSV Eindhoven,5,True,417,Waalwijk,1,False,H,Philips Stadion,J. Kooij
1213446,2024-08-11 10:15:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,426,Sparta Rotterdam,0,,206,Heracles,0,,D,Sparta-Stadion Het Kasteel,S. van der Eijk
1213447,2024-08-11 12:30:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,207,Utrecht,1,True,193,PEC Zwolle,0,False,H,Stadion Galgenwaard,J. van der Laan
1213448,2024-08-11 12:30:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,410,GO Ahead Eagles,0,False,205,Fortuna Sittard,2,True,A,De Adelaarshorst,A. Bos
1213449,2024-08-11 14:45:00+00:00,2024,88,Eredivisie,Regular Season - 1,FT,194,Ajax,1,True,210,Heerenveen,0,False,H,Johan Cruijff ArenA,B. Nijhuis
1213450,2024-08-16 18:00:00+00:00,2024,88,Eredivisie,Regular Season - 2,FT,205,Fortuna Sittard,3,True,419,Almere City FC,0,False,H,Fortuna Sittard Stadion,J. Kooij
