league_id,league_name,season,team_id,team_name,rank,points,goal_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
3,UEFA Europa League,2024,487,Lazio,1,19,12,UEFA Europa League,LWWDW,same,Promotion - Europa League (Play Offs: 1/8-finals),8,6,1,1,17,5,4,3,1,0,9,3,4,3,0,1,8,2
3,UEFA Europa League,2024,531,Athletic Club,2,19,8,UEFA Europa League,WLWWW,same,Promotion - Europa League (Play Offs: 1/8-finals),8,6,1,1,15,7,4,4,0,0,9,1,4,2,1,1,6,6
3,UEFA Europa League,2024,33,Manchester United,3,18,7,UEFA Europa League,WWWWW,same,Promotion - Europa League (Play Offs: 1/8-finals),8,5,3,0,16,9,4,3,1,0,8,4,4,2,2,0,8,5
3,UEFA Europa League,2024,47,Tottenham,4,17,8,UEFA Europa League,WWDDL,same,Promotion - Europa League (Play Offs: 1/8-finals),8,5,2,1,17,9,4,3,1,0,9,2,4,2,1,1,8,7
3,UEFA Europa League,2024,169,Eintracht Frankfurt,5,16,4,UEFA Europa League,LWLWW,same,Promotion - Europa League (Play Offs: 1/8-finals),8,5,1,2,14,10,4,3,1,0,7,3,4,2,0,2,7,7
3,UEFA Europa League,2024,80,Lyon,6,15,8,UEFA Europa League,DDWWD,same,Promotion - Europa League (Play Offs: 1/8-finals),8,4,3,1,16,8,4,2,1,1,6,4,4,2,2,0,10,4
3,UEFA Europa League,2024,553,Olympiakos Piraeus,7,15,6,UEFA Europa League,WWDDD,same,Promotion - Europa League (Play Offs: 1/8-finals),8,4,3,1,9,3,4,2,2,0,7,1,4,2,1,1,2,2
3,UEFA Europa League,2024,257,Rangers,8,14,6,UEFA Europa League,WLDWD,same,Promotion - Europa League (Play Offs: 1/8-finals),8,4,2,2,16,10,4,2,1,1,8,6,4,2,1,1,8,4
3,UEFA Europa League,2024,327,Bodo/Glimt,9,14,3,UEFA Europa League,DWWLL,same,Promotion - Europa League (Play Offs: 1/16-finals),8,4,2,2,14,11,4,3,0,1,9,6,4,1,2,1,5,5
3,UEFA Europa League,2024,554,Anderlecht,10,14,2,UEFA Europa League,LLWDD,same,Promotion - Europa League (Play Offs: 1/16-finals),8,4,2,2,14,12,4,2,1,1,9,7,4,2,1,1,5,5
3,UEFA Europa League,2024,559,FCSB,11,14,1,UEFA Europa League,LWDDW,same,Promotion - Europa League (Play Offs: 1/16-finals),8,4,2,2,10,9,4,2,1,1,6,3,4,2,1,1,4,6
3,UEFA Europa League,2024,194,Ajax,12,13,8,UEFA Europa League,WLLLW,same,Promotion - Europa League (Play Offs: 1/16-finals),8,4,1,3,16,8,4,3,0,1,12,4,4,1,1,2,4,4
3,UEFA Europa League,2024,548,Real Sociedad,13,13,4,UEFA Europa League,WLWWL,same,Promotion - Europa League (Play Offs: 1/16-finals),8,4,1,3,13,9,4,3,0,1,8,2,4,1,1,2,5,7
3,UEFA Europa League,2024,645,Galatasaray,14,13,3,UEFA Europa League,LDDDW,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,4,1,19,16,4,3,1,0,13,9,4,0,3,1,6,7
3,UEFA Europa League,2024,497,AS Roma,15,12,4,UEFA Europa League,WLWDD,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,3,2,10,6,4,3,1,0,7,1,4,0,2,2,3,5
3,UEFA Europa League,2024,567,Plzen,16,12,1,UEFA Europa League,LWLWW,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,3,2,13,12,4,2,1,1,5,3,4,1,2,1,8,9
3,UEFA Europa League,2024,651,Ferencvarosi TC,17,12,0,UEFA Europa League,WLLWW,same,Promotion - Europa League (Play Offs: 1/16-finals),8,4,0,4,15,15,4,3,0,1,10,6,4,1,0,3,5,9
3,UEFA Europa League,2024,212,FC Porto,18,11,2,UEFA Europa League,WLWDL,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,2,3,13,11,4,2,1,1,7,4,4,1,1,2,6,7
3,UEFA Europa League,2024,201,AZ Alkmaar,19,11,0,UEFA Europa League,LWDDW,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,2,3,13,13,4,3,1,0,8,4,4,0,1,3,5,9
3,UEFA Europa League,2024,397,FC Midtjylland,20,11,0,UEFA Europa League,DWLLL,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,2,3,9,9,4,1,2,1,5,5,4,2,0,2,4,4
3,UEFA Europa League,2024,1393,Union St. Gilloise,21,11,0,UEFA Europa League,LWWWD,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,2,3,8,8,4,2,2,0,5,3,4,1,0,3,3,5
3,UEFA Europa League,2024,619,PAOK,22,10,2,UEFA Europa League,LWWWL,same,Promotion - Europa League (Play Offs: 1/16-finals),8,3,1,4,12,10,4,2,1,1,9,3,4,1,0,3,3,7
3,UEFA Europa League,2024,415,Twente,23,10,-1,UEFA Europa League,WWDLD,same,Promotion - Europa League (Play Offs: 1/16-finals),8,2,4,2,8,9,4,1,1,2,2,4,4,1,3,0,6,5
3,UEFA Europa League,2024,611,Fenerbahce,24,10,-2,UEFA Europa League,DDLWL,same,Promotion - Europa League (Play Offs: 1/16-finals),8,2,4,2,9,11,4,1,2,1,3,4,4,1,2,1,6,7
3,UEFA Europa League,2024,217,SC Braga,25,10,-3,UEFA Europa League,WLLWD,same,,8,3,1,4,9,12,4,3,0,1,7,3,4,0,1,3,2,9
3,UEFA Europa League,2024,372,IF Elfsborg,26,10,-5,UEFA Europa League,LWWLD,same,,8,3,1,4,9,14,4,3,1,0,4,1,4,0,0,4,5,13
3,UEFA Europa League,2024,167,1899 Hoffenheim,27,9,-3,UEFA Europa League,WLDLD,same,,8,2,3,3,11,14,4,1,2,1,6,5,4,1,1,2,5,9
3,UEFA Europa League,2024,549,Besiktas,28,9,-5,UEFA Europa League,LWLLW,same,,8,3,0,5,10,15,4,2,0,2,8,8,4,1,0,3,2,7
3,UEFA Europa League,2024,604,Maccabi Tel Aviv,29,6,-9,UEFA Europa League,LLWWL,same,,8,2,0,6,8,17,4,1,0,3,3,6,4,1,0,3,5,11
3,UEFA Europa League,2024,560,Slavia Praha,30,5,-4,UEFA Europa League,DLLLL,same,,8,1,2,5,7,11,4,0,2,2,5,7,4,1,0,3,2,4
3,UEFA Europa League,2024,375,Malmo FF,31,5,-7,UEFA Europa League,DLDLL,same,,8,1,2,5,10,17,4,0,1,3,4,8,4,1,1,2,6,9
3,UEFA Europa League,2024,4160,Rīgas FS,32,5,-7,UEFA Europa League,LWLLD,same,,8,1,2,5,6,13,4,1,2,1,4,5,4,0,0,4,2,8
